# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.40000009536743164062 1.15999996662139892578 0.47500798106193542480 -0.00174555159173905849 1.00045335292816162109 -1.92064285278320312500 -0.00162065320182591677 0.46689170598983764648 -1.91737556457519531250 -0.00055434374371543527 -0.00441080192103981972
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.50000000000000000000 1.15999996662139892578 0.46728220582008361816 -0.00160248682368546724 1.00045228004455566406 -1.92239928245544433594 -0.00343251880258321762 0.46687787771224975586 -1.91727268695831298828 -0.00055274757323786616 -0.00443922029808163643
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.59999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.59999990463256835938 1.15999996662139892578 0.45917937159538269043 -0.00148846104275435209 1.00045537948608398438 -1.91966211795806884766 -0.00294540729373693466 0.46686109900474548340 -1.91721868515014648438 -0.00055137503659352660 -0.00444005988538265228
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.69999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.69999980926513671875 1.15999996662139892578 0.45796552300453186035 -0.00141053763218224049 1.00045609474182128906 -1.91489839553833007812 -0.00062143866671249270 0.46685028076171875000 -1.91716551780700683594 -0.00054985744645819068 -0.00450225174427032471
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.80000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.80000019073486328125 1.15999996662139892578 0.46441435813903808594 -0.00131739885546267033 1.00045537948608398438 -1.91224503517150878906 0.00150279828812927008 0.46682959794998168945 -1.91712629795074462891 -0.00054788310080766678 -0.00452504400163888931
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.90000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.90000009536743164062 1.15999996662139892578 0.47288444638252258301 -0.00118796131573617458 1.00045382976531982422 -1.91380321979522705078 0.00161671207752078772 0.46681946516036987305 -1.91703796386718750000 -0.00054598634596914053 -0.00457970146089792252
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.00000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.00000000000000000000 1.15999996662139892578 0.47619166970252990723 -0.00104797468520700932 1.00045084953308105469 -1.91812431812286376953 -0.00040900718886405230 0.46681326627731323242 -1.91704595088958740234 -0.00054496817756444216 -0.00463152723386883736
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.10000038146972656250 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.10000038146972656250 1.15999996662139892578 0.47125738859176635742 -0.00089516321895644069 1.00045335292816162109 -1.92141377925872802734 -0.00282593420706689358 0.46679916977882385254 -1.91700482368469238281 -0.00054301909403875470 -0.00462646549567580223
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.19999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.19999980926513671875 1.15999996662139892578 0.46231842041015625000 -0.00073951069498434663 1.00045549869537353516 -1.92078530788421630859 -0.00346269877627491951 0.46679443120956420898 -1.91693365573883056641 -0.00054107210598886013 -0.00460049277171492577
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.30000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.30000019073486328125 1.15999996662139892578 0.45745396614074707031 -0.00066878565121442080 1.00045752525329589844 -1.91685938835144042969 -0.00176612590439617634 0.46678435802459716797 -1.91693830490112304688 -0.00053869228577241302 -0.00461643980816006660
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.39999961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.39999961853027343750 1.15999996662139892578 0.46079072356224060059 -0.00055396993411704898 1.00045466423034667969 -1.91313707828521728516 0.00073281617369502783 0.46677827835083007812 -1.91690385341644287109 -0.00053712283261120319 -0.00462201191112399101
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.50000000000000000000 1.15999996662139892578 0.46920198202133178711 -0.00042664812644943595 1.00045514106750488281 -1.91275703907012939453 0.00187527947127819061 0.46677222847938537598 -1.91684114933013916016 -0.00053566065616905689 -0.00462739076465368271
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.60000038146972656250 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.60000038146972656250 1.15999996662139892578 0.47550514340400695801 -0.00032347720116376877 1.00045394897460937500 -1.91591334342956542969 0.00067046564072370529 0.46676853299140930176 -1.91686868667602539062 -0.00053455203305929899 -0.00467260181903839111
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.69999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.69999980926513671875 1.15999996662139892578 0.47419989109039306641 -0.00015224421804305166 1.00045490264892578125 -1.91979217529296875000 -0.00186283991206437349 0.46676051616668701172 -1.91684174537658691406 -0.00053375033894553781 -0.00464862631633877754
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.80000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.80000019073486328125 1.15999996662139892578 0.46630328893661499023 -0.00001263915419258410 1.00045299530029296875 -1.92100763320922851562 -0.00347105762921273708 0.46675634384155273438 -1.91678369045257568359 -0.00053236086387187243 -0.00459100911393761635
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.89999961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.89999961853027343750 1.15999996662139892578 0.45889431238174438477 0.00008878441440174356 1.00045657157897949219 -1.91853511333465576172 -0.00271049304865300655 0.46674728393554687500 -1.91677665710449218750 -0.00053125567501410842 -0.00452627427875995636
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.00000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.00000000000000000000 1.15999996662139892578 0.45849022269248962402 0.00017718521121423692 1.00045526027679443359 -1.91463780403137207031 -0.00029454159084707499 0.46674695611000061035 -1.91675376892089843750 -0.00052980717737227678 -0.00453752651810646057
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.10000038146972656250 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.10000038146972656250 1.15999996662139892578 0.46519169211387634277 0.00024664614466018975 1.00045776367187500000 -1.91268444061279296875 0.00165632087737321854 0.46674042940139770508 -1.91672086715698242188 -0.00052869098726660013 -0.00451091211289167404
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.19999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.19999980926513671875 1.15999996662139892578 0.47316288948059082031 0.00038165910518728197 1.00045657157897949219 -1.91424095630645751953 0.00145736674312502146 0.46673274040222167969 -1.91668999195098876953 -0.00052757916273549199 -0.00452241860330104828
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.30000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.30000019073486328125 1.15999996662139892578 0.47554960846900939941 0.00052707327995449305 1.00045692920684814453 -1.91787481307983398438 -0.00074001780012622476 0.46672904491424560547 -1.91668152809143066406 -0.00052634690655395389 -0.00445116171613335609
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.39999961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.39999961853027343750 1.15999996662139892578 0.47014749050140380859 0.00069509848253801465 1.00045573711395263672 -1.92034530639648437500 -0.00301018846221268177 0.46671923995018005371 -1.91663062572479248047 -0.00052576308371499181 -0.00442229816690087318
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.50000000000000000000 1.15999996662139892578 0.46177539229393005371 0.00075300771277397871 1.00045418739318847656 -1.91953086853027343750 -0.00331449974328279495 0.46670752763748168945 -1.91658532619476318359 -0.00052470905939117074 -0.00436080666258931160
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.60000038146972656250 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.60000038146972656250 1.15999996662139892578 0.45789703726768493652 0.00084561639232560992 1.00045263767242431641 -1.91620242595672607422 -0.00140868022572249174 0.46669676899909973145 -1.91655373573303222656 -0.00052431423682719469 -0.00425747595727443695
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.69999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.69999980926513671875 1.15999996662139892578 0.46169358491897583008 0.00094454875215888023 1.00045454502105712891 -1.91329264640808105469 0.00100255280267447233 0.46669006347656250000 -1.91648936271667480469 -0.00052353518549352884 -0.00426223548129200935
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.80000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.80000019073486328125 1.15999996662139892578 0.46971029043197631836 0.00104991742409765720 1.00045633316040039062 -1.91323494911193847656 0.00183513027150183916 0.46667596697807312012 -1.91644358634948730469 -0.00052272161701694131 -0.00422828225418925285
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.89999961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.89999961853027343750 1.15999996662139892578 0.47507780790328979492 0.00117184850387275219 1.00045490264892578125 -1.91594386100769042969 0.00035531920730136335 0.46666735410690307617 -1.91643059253692626953 -0.00052153127035126090 -0.00423158379271626472
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=10.00000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 10.00000000000000000000 1.15999996662139892578 0.47306069731712341309 0.00129040377214550972 1.00045418739318847656 -1.91900432109832763672 -0.00215055956505239010 0.46665418148040771484 -1.91637754440307617188 -0.00052105908980593085 -0.00411400245502591133
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 0.50000000000000000000 11.60000038146972656250 0.34045156836509704590 -0.00597513001412153244 0.99982678890228271484 -1.41850495338439941406 -0.12681162357330322266 0.34448036551475524902 -1.41364121437072753906 -0.12735305726528167725 0.00029489168082363904
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.55000001192092895508 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 0.55000001192092895508 11.60000038146972656250 0.33566966652870178223 -0.00600697612389922142 0.99982714653015136719 -1.39914131164550781250 -0.12572441995143890381 0.34446510672569274902 -1.41395556926727294922 -0.12719583511352539062 0.00032579046091996133
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.60000002384185791016 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 0.60000002384185791016 11.60000038146972656250 0.33301165699958801270 -0.00603674678131937981 0.99982494115829467773 -1.38354361057281494141 -0.12503264844417572021 0.34447312355041503906 -1.41415584087371826172 -0.12729567289352416992 0.00035337940789759159
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.64999997615814208984 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 0.64999997615814208984 11.60000038146972656250 0.33300021290779113770 -0.00607101665809750557 0.99980568885803222656 -1.37456810474395751953 -0.12494314461946487427 0.34432262182235717773 -1.41373848915100097656 -0.12742784619331359863 0.00038181091076694429
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.69999998807907104492 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 0.69999998807907104492 11.60000038146972656250 0.33572873473167419434 -0.00610816478729248047 0.99980533123016357422 -1.37381589412689208984 -0.12553739547729492188 0.34442162513732910156 -1.41397655010223388672 -0.12724666297435760498 0.00040468436782248318
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.75000000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
